zip,primary_city,state,county,latitude,longitude,irs_estimated_population
23805,Petersburg,VA,Petersburg city,37.2,-77.39,16580
23806,Virginia State University,VA,Chesterfield County,37.24,-77.42,60
23821,Alberta,VA,Brunswick County,36.86,-77.88,1290
23822,Ammon,VA,Amelia County,37.21,-77.76,0
23824,Blackstone,VA,Nottoway County,37.07,-78,5740
23825,Blackstone,VA,Nottoway County,37.08,-77.99,0
23827,Boykins,VA,Southampton County,36.57,-77.19,1080
23828,Branchville,VA,Southampton County,36.56,-77.24,350
23829,Capron,VA,Southampton County,36.71,-77.2,1050
23830,Carson,VA,Prince George County,37.03,-77.4,1550
23831,Chester,VA,Chesterfield County,37.35,-77.43,33900
23832,Chesterfield,VA,Chesterfield County,37.39,-77.59,36310
23833,Church Road,VA,Dinwiddie County,37.15,-77.63,1950
23834,Colonial Heights,VA,Colonial Heights city,37.26,-77.39,23390
23836,Chester,VA,Chesterfield County,37.35,-77.35,13280
23837,Courtland,VA,Southampton County,36.71,-77.06,3520
23838,Chesterfield,VA,Chesterfield County,37.32,-77.63,16590
23839,Dendron,VA,Surry County,37.08,-76.92,780
23840,Dewitt,VA,Dinwiddie County,37.03,-77.64,1520
23841,Dinwiddie,VA,Dinwiddie County,37.07,-77.58,3220
23842,Disputanta,VA,Prince George County,37.12,-77.22,6520
23843,Dolphin,VA,Brunswick County,36.83,-77.79,470
23844,Drewryville,VA,Southampton County,36.71,-77.3,500
23845,Ebony,VA,Brunswick County,36.57,-77.99,360
23846,Elberon,VA,Surry County,37.07,-76.88,750
23847,Emporia,VA,Greensville County,36.69,-77.53,10020
23850,Ford,VA,Dinwiddie County,37.14,-77.73,850
23851,Franklin,VA,Franklin city,36.68,-76.93,11270
23856,Freeman,VA,Brunswick County,36.8,-77.7,850
23857,Gasburg,VA,Brunswick County,36.56,-77.89,480
23860,Hopewell,VA,Hopewell city,37.29,-77.29,23980
23866,Ivor,VA,Southampton County,36.9,-76.89,1940
23867,Jarratt,VA,Greensville County,36.81,-77.47,1920
23868,Lawrenceville,VA,Brunswick County,36.75,-77.85,3750
23870,Jarratt,VA,Sussex County,36.81,-77.47,17
23872,Mc Kenney,VA,Dinwiddie County,36.99,-77.74,2000
23873,Meredithville,VA,Brunswick County,36.79,-77.95,0
23874,Newsoms,VA,Southampton County,36.62,-77.12,870
23875,Prince George,VA,Prince George County,37.22,-77.28,10860
23876,Rawlings,VA,Brunswick County,36.94,-77.77,370
23878,Sedley,VA,Southampton County,36.77,-76.98,1110
23879,Skippers,VA,Greensville County,36.59,-77.6,550
23881,Spring Grove,VA,Surry County,37.16,-76.97,1420
23882,Stony Creek,VA,Sussex County,36.94,-77.4,1840
23883,Surry,VA,Surry County,37.13,-76.83,2010
23884,Sussex,VA,Sussex County,36.92,-77.28,22
23885,Sutherland,VA,Dinwiddie County,37.19,-77.56,2600
23887,Valentines,VA,Brunswick County,36.58,-77.83,350
23888,Wakefield,VA,Sussex County,36.96,-76.98,1900
23889,Warfield,VA,Brunswick County,36.89,-77.74,490
23890,Waverly,VA,Sussex County,37.03,-77.09,3160
23891,Waverly,VA,Sussex County,37.05,-77.21,17
23893,White Plains,VA,Brunswick County,36.63,-77.91,350
23894,Wilsons,VA,Dinwiddie County,37.14,-77.85,600
23897,Yale,VA,Sussex County,36.84,-77.28,450
23898,Zuni,VA,Isle of Wight County,36.86,-76.82,2020
23899,Claremont,VA,Surry County,37.22,-76.96,366
23901,Farmville,VA,Prince Edward County,37.29,-78.39,10430
23909,Farmville,VA,Prince Edward County,37.3,-78.4,13
23915,Baskerville,VA,Mecklenburg County,36.68,-78.27,640
23917,Boydton,VA,Mecklenburg County,36.66,-78.38,2250
23919,Bracey,VA,Mecklenburg County,36.59,-78.14,2080
23920,Brodnax,VA,Brunswick County,36.7,-78.03,2610
23921,Buckingham,VA,Buckingham County,37.55,-78.55,1750
23922,Burkeville,VA,Nottoway County,37.18,-78.2,1720
23923,Charlotte Court House,VA,Charlotte County,37.05,-78.63,1890
23924,Chase City,VA,Mecklenburg County,36.79,-78.46,4460
23927,Clarksville,VA,Mecklenburg County,36.62,-78.56,3610
23930,Crewe,VA,Nottoway County,37.18,-78.13,4460
23934,Cullen,VA,Charlotte County,37.18,-78.63,600
23936,Dillwyn,VA,Buckingham County,37.54,-78.46,4870
23937,Drakes Branch,VA,Charlotte County,36.99,-78.6,1370
23938,Dundas,VA,Brunswick County,36.91,-77.99,400
23939,Evergreen,VA,Appomattox County,37.3,-78.78,191
23941,Fort Mitchell,VA,Lunenburg County,36.91,-78.48,0
23942,Green Bay,VA,Prince Edward County,37.13,-78.3,880
23943,Hampden Sydney,VA,Prince Edward County,37.25,-78.45,215
23944,Kenbridge,VA,Lunenburg County,36.96,-78.13,3230
23947,Keysville,VA,Charlotte County,37.03,-78.48,3360
23950,La Crosse,VA,Mecklenburg County,36.69,-78.09,2950
23952,Lunenburg,VA,Lunenburg County,36.96,-78.26,190
23954,Meherrin,VA,Prince Edward County,37.09,-78.36,1750
23955,Nottoway,VA,Nottoway County,37.13,-78.07,70
23958,Pamplin,VA,Appomattox County,37.26,-78.68,2620
23959,Phenix,VA,Charlotte County,37.08,-78.74,930
23960,Prospect,VA,Prince Edward County,37.3,-78.55,1600
23962,Randolph,VA,Charlotte County,36.97,-78.7,530
23963,Red House,VA,Charlotte County,37.18,-78.8,420
23964,Red Oak,VA,Charlotte County,36.76,-78.63,860
23966,Rice,VA,Prince Edward County,37.27,-78.29,1960
23967,Saxe,VA,Charlotte County,36.93,-78.66,730
23968,Skipwith,VA,Mecklenburg County,36.73,-78.53,630
23970,South Hill,VA,Mecklenburg County,36.72,-78.12,6710
23974,Victoria,VA,Lunenburg County,36.99,-78.22,3040
23976,Wylliesburg,VA,Charlotte County,36.85,-78.58,210
24001,Roanoke,VA,Roanoke City,37.27,-79.95,43
24002,Roanoke,VA,Roanoke City,37.27,-79.95,22
24003,Roanoke,VA,Roanoke City,37.27,-79.95,0
24004,Roanoke,VA,Roanoke City,37.27,-79.95,0
24005,Roanoke,VA,Roanoke City,37.27,-79.95,0
24006,Roanoke,VA,Roanoke City,37.27,-79.95,0
24007,Roanoke,VA,Roanoke City,37.27,-79.95,23
24008,Roanoke,VA,Roanoke City,37.27,-79.95,66
24009,Roanoke,VA,Roanoke City,37.27,-79.95,47
24010,Roanoke,VA,Roanoke City,37.27,-79.95,62
24011,Roanoke,VA,Roanoke city,37.27,-79.94,600
24012,Roanoke,VA,Roanoke city,37.31,-79.9,24290
24013,Roanoke,VA,Roanoke city,37.27,-79.92,5610
24014,Roanoke,VA,Roanoke city,37.22,-79.91,14530
24015,Roanoke,VA,Roanoke city,37.26,-79.98,13450
24016,Roanoke,VA,Roanoke city,37.27,-79.95,6230
24017,Roanoke,VA,Roanoke city,37.3,-79.99,19030
24018,Roanoke,VA,Roanoke County,37.21,-80.04,36340
24019,Roanoke,VA,Roanoke County,37.35,-79.95,25590
24020,Roanoke,VA,Roanoke County,37.36,-79.94,87
24022,Roanoke,VA,Roanoke City,37.27,-79.95,178
24023,Roanoke,VA,Roanoke City,37.27,-79.95,21
24024,Roanoke,VA,Roanoke City,37.27,-79.95,21
24025,Roanoke,VA,Roanoke City,37.27,-79.95,26
24026,Roanoke,VA,Roanoke City,37.27,-79.95,0
24027,Roanoke,VA,Roanoke City,37.27,-79.95,19
24028,Roanoke,VA,Roanoke City,37.27,-79.95,25
24029,Roanoke,VA,Roanoke City,37.27,-79.95,10
24030,Roanoke,VA,Roanoke City,37.27,-79.95,22
24031,Roanoke,VA,Roanoke City,37.27,-79.95,23
24032,Roanoke,VA,Roanoke City,37.27,-79.95,19
24033,Roanoke,VA,Roanoke City,37.27,-79.95,20
24034,Roanoke,VA,Roanoke City,37.27,-79.95,0
24035,Roanoke,VA,Roanoke City,37.27,-79.95,18
24036,Roanoke,VA,Roanoke City,37.27,-79.95,21
24037,Roanoke,VA,Roanoke City,37.27,-79.95,20
24038,Roanoke,VA,Roanoke City,37.27,-79.95,113
24040,Roanoke,VA,Roanoke City,37.27,-79.95,0
24042,Roanoke,VA,Roanoke City,37.27,-79.95,0
24043,Roanoke,VA,Roanoke City,37.27,-79.95,0
24044,Roanoke,VA,Roanoke City,37.27,-79.94,0
24045,Roanoke,VA,Roanoke City,37.27,-79.94,0
24048,Roanoke,VA,Roanoke City,37.27,-79.94,0
24050,Roanoke,VA,Roanoke City,37.27,-79.95,0
24053,Ararat,VA,Patrick County,36.6,-80.51,1770
24054,Axton,VA,Henry County,36.66,-79.71,5260
24055,Bassett,VA,Henry County,36.76,-79.98,9310
24058,Belspring,VA,Pulaski County,37.19,-80.61,303
24059,Bent Mountain,VA,Roanoke County,37.15,-80.11,860
24060,Blacksburg,VA,Montgomery County,37.23,-80.42,25680
24061,Blacksburg,VA,Montgomery County,37.23,-80.42,108
24062,Blacksburg,VA,Montgomery County,37.23,-80.42,499
24063,Blacksburg,VA,Montgomery County,37.23,-80.42,313
24064,Blue Ridge,VA,Botetourt County,37.38,-79.82,4640
24065,Boones Mill,VA,Franklin County,37.11,-79.95,5540
24066,Buchanan,VA,Botetourt County,37.52,-79.68,4220
24067,Callaway,VA,Franklin County,37.01,-80.05,1960
24068,Christiansburg,VA,Montgomery County,37.14,-80.4,980
24069,Cascade,VA,Pittsylvania County,36.56,-79.66,1450
24070,Catawba,VA,Roanoke County,37.38,-80.11,1270
24072,Check,VA,Floyd County,37.04,-80.24,1180
24073,Christiansburg,VA,Montgomery County,37.14,-80.4,26870
24076,Claudville,VA,Patrick County,36.59,-80.42,810
24077,Cloverdale,VA,Botetourt County,37.37,-79.9,950
24078,Collinsville,VA,Henry County,36.72,-79.91,5770
24079,Copper Hill,VA,Floyd County,37.08,-80.13,1440
24082,Critz,VA,Patrick County,36.62,-80.11,370
24083,Daleville,VA,Botetourt County,37.41,-79.92,3820
24084,Dublin,VA,Pulaski County,37.1,-80.68,8550
24085,Eagle Rock,VA,Botetourt County,37.63,-79.8,1760
24086,Eggleston,VA,Giles County,37.28,-80.63,190
24087,Elliston,VA,Montgomery County,37.21,-80.23,3030
24088,Ferrum,VA,Franklin County,36.92,-80.02,3080
24089,Fieldale,VA,Henry County,36.7,-79.94,1980
24090,Fincastle,VA,Botetourt County,37.49,-79.87,4050
24091,Floyd,VA,Floyd County,36.91,-80.31,6290
24092,Glade Hill,VA,Franklin County,37,-79.77,2470
24093,Glen Lyn,VA,Giles County,37.37,-80.85,184
24095,Goodview,VA,Bedford County,37.21,-79.71,3750
24101,Hardy,VA,Franklin County,37.18,-79.8,5650
24102,Henry,VA,Franklin County,36.83,-80,1200
24104,Huddleston,VA,Bedford County,37.16,-79.48,3040
24105,Indian Valley,VA,Floyd County,36.91,-80.6,380
24111,Mc Coy,VA,Pulaski County,37.23,-80.61,179
24112,Martinsville,VA,Henry County,36.68,-79.86,23550
24113,Martinsville,VA,Martinsville City,36.68,-79.86,143
24114,Martinsville,VA,Martinsville City,36.68,-79.86,473
24115,Martinsville,VA,Martinsville City,36.68,-79.86,1135
24120,Meadows Of Dan,VA,Patrick County,36.73,-80.41,1510
24121,Moneta,VA,Bedford County,37.18,-79.63,9420
24122,Montvale,VA,Bedford County,37.43,-79.69,1450
24124,Narrows,VA,Giles County,37.33,-80.8,3600
24126,Newbern,VA,Pulaski County,37.04,-80.68,373
24127,New Castle,VA,Craig County,37.5,-80.11,3500
24128,Newport,VA,Giles County,37.29,-80.49,1570
24129,New River,VA,Pulaski County,37.12,-80.57,151
24130,Oriskany,VA,Botetourt County,37.61,-80,0
24131,Paint Bank,VA,Craig County,37.56,-80.28,86
24132,Parrott,VA,Pulaski County,37.21,-80.63,399
24133,Patrick Springs,VA,Patrick County,36.67,-80.13,1990
24134,Pearisburg,VA,Giles County,37.32,-80.72,4800
24136,Pembroke,VA,Giles County,37.32,-80.63,2810
24137,Penhook,VA,Franklin County,36.98,-79.63,2080
24138,Pilot,VA,Montgomery County,37.05,-80.36,1320
24139,Pittsville,VA,Pittsylvania County,36.98,-79.46,490
24141,Radford,VA,Radford city,37.12,-80.55,13940
24142,Radford,VA,Radford city,37.14,-80.55,53
24143,Radford,VA,Radford City,37.12,-80.55,769
24146,Redwood,VA,Franklin County,37.01,-79.79,60
24147,Rich Creek,VA,Giles County,37.38,-80.82,730
24148,Ridgeway,VA,Henry County,36.57,-79.85,6220
24149,Riner,VA,Montgomery County,37.02,-80.43,3320
24150,Ripplemead,VA,Giles County,37.38,-80.63,520
24151,Rocky Mount,VA,Franklin County,36.99,-79.89,15860
24153,Salem,VA,Salem city,37.28,-80.05,32300
24155,Roanoke,VA,Roanoke City,37.29,-80.06,0
24157,Roanoke,VA,Roanoke City,37.28,-80.05,0
24161,Sandy Level,VA,Pittsylvania County,37,-79.55,260
24162,Shawsville,VA,Montgomery County,37.13,-80.25,1810
24165,Spencer,VA,Henry County,36.61,-80.01,1430
24167,Staffordsville,VA,Giles County,37.26,-80.72,290
24168,Stanleytown,VA,Henry County,36.73,-79.95,580
24171,Stuart,VA,Patrick County,36.64,-80.27,6220
24174,Thaxton,VA,Bedford County,37.35,-79.63,1960
24175,Troutville,VA,Botetourt County,37.41,-79.87,7500
24176,Union Hall,VA,Franklin County,37,-79.68,1250
24177,Vesta,VA,Patrick County,36.72,-80.39,92
24178,Villamont,VA,Bedford County,37.39,-79.74,0
24179,Vinton,VA,Roanoke County,37.27,-79.88,16510
24184,Wirtz,VA,Franklin County,37.08,-79.9,4100
24185,Woolwine,VA,Patrick County,36.78,-80.28,720
24201,Bristol,VA,Bristol city,36.61,-82.16,11940
24202,Bristol,VA,Washington County,36.66,-82.21,10180
24203,Bristol,VA,Bristol City,36.61,-82.16,257
24205,Bristol,VA,Bristol City,36.61,-82.17,0
24209,Bristol,VA,Bristol City,36.61,-82.16,492
24210,Abingdon,VA,Washington County,36.77,-82.03,12280
24211,Abingdon,VA,Washington County,36.7,-81.96,8100
24212,Abingdon,VA,Washington County,36.7,-81.96,1732
24215,Andover,VA,Wise County,36.94,-82.78,111
24216,Appalachia,VA,Wise County,36.9,-82.78,1660
24217,Bee,VA,Dickenson County,37.08,-82.19,254
24218,Ben Hur,VA,Lee County,36.73,-83.08,296
24219,Big Stone Gap,VA,Wise County,36.86,-82.77,7050
24220,Birchleaf,VA,Dickenson County,37.15,-82.23,510
24221,Blackwater,VA,Lee County,36.62,-83.05,500
24224,Castlewood,VA,Russell County,36.87,-82.28,4020
24225,Cleveland,VA,Russell County,36.94,-82.15,1130
24226,Clinchco,VA,Dickenson County,37.12,-82.33,980
24228,Clintwood,VA,Dickenson County,37.15,-82.45,4660
24230,Coeburn,VA,Wise County,36.94,-82.46,5800
24236,Damascus,VA,Washington County,36.63,-81.78,2240
24237,Dante,VA,Dickenson County,36.98,-82.29,620
24239,Davenport,VA,Buchanan County,37.12,-82.15,300
24243,Dryden,VA,Lee County,36.77,-82.94,1620
24244,Duffield,VA,Scott County,36.71,-82.79,3530
24245,Dungannon,VA,Scott County,36.82,-82.46,690
24246,East Stone Gap,VA,Wise County,36.87,-82.75,588
24248,Ewing,VA,Lee County,36.63,-83.43,1640
24250,Fort Blackmore,VA,Scott County,36.77,-82.58,780
24251,Gate City,VA,Scott County,36.63,-82.58,6750
24256,Haysi,VA,Dickenson County,37.2,-82.29,2020
24258,Hiltons,VA,Scott County,36.65,-82.46,1050
24260,Honaker,VA,Russell County,37.01,-81.97,3790
24263,Jonesville,VA,Lee County,36.68,-83.11,4550
24265,Keokee,VA,Lee County,36.86,-82.9,420
24266,Lebanon,VA,Russell County,36.89,-82.07,7390
24269,Mc Clure,VA,Dickenson County,37.08,-82.38,141
24270,Mendota,VA,Washington County,36.72,-82.25,370
24271,Nickelsville,VA,Scott County,36.75,-82.41,2000
24272,Nora,VA,Dickenson County,37.02,-82.34,330
24273,Norton,VA,Norton city,36.93,-82.62,4400
24277,Pennington Gap,VA,Lee County,36.75,-83.02,3430
24279,Pound,VA,Wise County,37.12,-82.6,3040
24280,Rosedale,VA,Russell County,36.95,-81.93,840
24281,Rose Hill,VA,Lee County,36.67,-83.36,1520
24282,Saint Charles,VA,Lee County,36.8,-83.05,360
24283,Saint Paul,VA,Wise County,36.9,-82.31,1780
24290,Weber City,VA,Scott County,36.62,-82.56,1160
24292,Whitetop,VA,Grayson County,36.6,-81.61,260
24293,Wise,VA,Wise County,36.97,-82.58,7510
24301,Pulaski,VA,Pulaski County,37.05,-80.76,10420
24311,Atkins,VA,Smyth County,36.86,-81.39,1400
24312,Austinville,VA,Carroll County,36.82,-80.86,1750
24313,Barren Springs,VA,Wythe County,36.91,-80.8,770
24314,Bastian,VA,Bland County,37.15,-81.15,1040
24315,Bland,VA,Bland County,37.1,-81.11,2480
24316,Broadford,VA,Tazewell County,36.96,-81.67,75
24317,Cana,VA,Carroll County,36.58,-80.66,2680
24318,Ceres,VA,Bland County,37.01,-81.35,480
24319,Chilhowie,VA,Smyth County,36.8,-81.68,5620
24322,Cripple Creek,VA,Wythe County,36.81,-81.1,166
24323,Crockett,VA,Wythe County,36.88,-81.18,580
24324,Draper,VA,Pulaski County,37,-80.76,1800
24325,Dugspur,VA,Carroll County,36.81,-80.61,730
24326,Elk Creek,VA,Grayson County,36.73,-81.2,830
24327,Emory,VA,Washington County,36.75,-81.83,448
24328,Fancy Gap,VA,Carroll County,36.66,-80.7,1530
24330,Fries,VA,Grayson County,36.71,-80.97,2420
24333,Galax,VA,Galax city,36.66,-80.91,14020
24340,Glade Spring,VA,Washington County,36.79,-81.77,4280
24343,Hillsville,VA,Carroll County,36.76,-80.73,7420
24347,Hiwassee,VA,Pulaski County,36.97,-80.64,1460
24348,Independence,VA,Grayson County,36.61,-81.15,3200
24350,Ivanhoe,VA,Wythe County,36.83,-80.95,980
24351,Lambsburg,VA,Carroll County,36.58,-80.76,410
24352,Laurel Fork,VA,Carroll County,36.71,-80.51,740
24354,Marion,VA,Smyth County,36.83,-81.51,10910
24360,Max Meadows,VA,Wythe County,36.96,-80.93,4760
24361,Meadowview,VA,Washington County,36.76,-81.85,3760
24363,Mouth Of Wilson,VA,Grayson County,36.58,-81.33,930
24366,Rocky Gap,VA,Bland County,37.26,-81.12,760
24368,Rural Retreat,VA,Wythe County,36.89,-81.27,4230
24370,Saltville,VA,Smyth County,36.87,-81.76,4360
24374,Speedwell,VA,Wythe County,36.81,-81.16,580
24375,Sugar Grove,VA,Smyth County,36.76,-81.4,1140
24377,Tannersville,VA,Tazewell County,36.97,-81.64,210
24378,Troutdale,VA,Grayson County,36.7,-81.43,730
24380,Willis,VA,Floyd County,36.85,-80.48,2190
24381,Woodlawn,VA,Carroll County,36.71,-80.81,3190
24382,Wytheville,VA,Wythe County,36.95,-81.08,11530
24401,Staunton,VA,Staunton city,38.15,-79.06,31660
24402,Staunton,VA,Staunton City,38.15,-79.06,1013
24411,Augusta Springs,VA,Augusta County,38.11,-79.31,145
24412,Bacova,VA,Bath County,38.05,-79.82,87
24413,Blue Grass,VA,Highland County,38.53,-79.6,200
24415,Brownsburg,VA,Rockbridge County,37.92,-79.32,92
24416,Buena Vista,VA,Buena Vista city,37.73,-79.35,6900
24421,Churchville,VA,Augusta County,38.22,-79.16,3290
24422,Clifton Forge,VA,Alleghany County,37.82,-79.82,4710
24426,Covington,VA,Alleghany County,37.77,-79.99,11840
24430,Craigsville,VA,Augusta County,38.08,-79.38,1300
24431,Crimora,VA,Augusta County,38.16,-78.83,2390
24432,Deerfield,VA,Augusta County,38.19,-79.4,290
24433,Doe Hill,VA,Highland County,38.43,-79.44,141
24435,Fairfield,VA,Rockbridge County,37.88,-79.3,1610
24437,Fort Defiance,VA,Augusta County,38.21,-78.94,860
24438,Glen Wilton,VA,Botetourt County,37.75,-79.81,73
24439,Goshen,VA,Rockbridge County,37.99,-79.5,880
24440,Greenville,VA,Augusta County,38,-79.15,2310
24441,Grottoes,VA,Rockingham County,38.26,-78.82,5580
24442,Head Waters,VA,Highland County,38.37,-79.38,83
24445,Hot Springs,VA,Bath County,38,-79.83,2170
24448,Iron Gate,VA,Alleghany County,37.8,-79.79,466
24450,Lexington,VA,Rockbridge County,37.78,-79.44,12380
24457,Low Moor,VA,Alleghany County,37.76,-79.94,315
24458,Mc Dowell,VA,Highland County,38.3,-79.52,270
24459,Middlebrook,VA,Augusta County,38.02,-79.28,680
24460,Millboro,VA,Bath County,37.96,-79.6,1220
24463,Mint Spring,VA,Augusta County,38.07,-79.1,120
24464,Montebello,VA,Nelson County,37.86,-79.13,110
24465,Monterey,VA,Highland County,38.41,-79.58,1030
24467,Mount Sidney,VA,Augusta County,38.26,-78.97,1990
24468,Mustoe,VA,Highland County,38.32,-79.64,0
24469,New Hope,VA,Augusta County,38.19,-78.9,223
24471,Port Republic,VA,Rockingham County,38.32,-78.81,1370
24472,Raphine,VA,Rockbridge County,37.93,-79.23,1940
24473,Rockbridge Baths,VA,Rockbridge County,37.9,-79.41,770
24474,Selma,VA,Alleghany County,37.81,-79.85,424
24476,Steeles Tavern,VA,Augusta County,37.97,-79.23,340
24477,Stuarts Draft,VA,Augusta County,38.02,-79.02,10390
24479,Swoope,VA,Augusta County,38.14,-79.2,1350
24482,Verona,VA,Augusta County,38.19,-79,4050
24483,Vesuvius,VA,Rockbridge County,37.9,-79.2,480
24484,Warm Springs,VA,Bath County,38.05,-79.78,660
24485,West Augusta,VA,Augusta County,38.27,-79.3,340
24486,Weyers Cave,VA,Augusta County,38.28,-78.92,3590
24487,Williamsville,VA,Bath County,38.19,-79.56,220
24501,Lynchburg,VA,Lynchburg city,37.4,-79.19,19720
24502,Lynchburg,VA,Lynchburg city,37.36,-79.22,32680
24503,Lynchburg,VA,Lynchburg city,37.45,-79.25,17650
24504,Lynchburg,VA,Lynchburg city,37.37,-79.05,7360
24505,Lynchburg,VA,Lynchburg City,37.4,-79.19,558
24506,Lynchburg,VA,Lynchburg City,37.4,-79.19,705
24512,Lynchburg,VA,Lynchburg City,37.45,-79.25,0
24513,Lynchburg,VA,Lynchburg City,37.4,-79.19,0
24514,Lynchburg,VA,Lynchburg City,37.4,-79.19,0
24515,Lynchburg,VA,Lynchburg City,37.4,-79.19,0
24517,Altavista,VA,Campbell County,37.12,-79.28,4600
24520,Alton,VA,Halifax County,36.56,-79,1970
24521,Amherst,VA,Amherst County,37.58,-79.05,8430
24522,Appomattox,VA,Appomattox County,37.35,-78.82,8850
24523,Bedford,VA,Bedford County,37.32,-79.52,16080
24526,Big Island,VA,Bedford County,37.53,-79.36,1280
24527,Blairs,VA,Pittsylvania County,36.68,-79.38,2510
24528,Brookneal,VA,Campbell County,37.05,-78.94,2530
24529,Buffalo Junction,VA,Mecklenburg County,36.6,-78.63,1260
24530,Callands,VA,Pittsylvania County,36.81,-79.62,850
24531,Chatham,VA,Pittsylvania County,36.81,-79.39,6520
24533,Clifford,VA,Amherst County,37.65,-79.03,88
24534,Clover,VA,Halifax County,36.83,-78.73,1280
24535,Cluster Springs,VA,Halifax County,36.61,-78.91,120
24536,Coleman Falls,VA,Bedford County,37.5,-79.33,240
24538,Concord,VA,Campbell County,37.35,-78.98,4250
24539,Crystal Hill,VA,Halifax County,36.85,-78.91,212
24540,Danville,VA,Danville city,36.63,-79.43,24870
24541,Danville,VA,Danville city,36.58,-79.4,20930
24543,Danville,VA,Danville City,36.58,-79.4,931
24544,Danville,VA,Danville City,36.58,-79.39,0
24549,Dry Fork,VA,Pittsylvania County,36.75,-79.41,3590
24550,Evington,VA,Campbell County,37.23,-79.28,6700
24551,Forest,VA,Bedford County,37.37,-79.27,23640
24553,Gladstone,VA,Nelson County,37.54,-78.84,1500
24554,Gladys,VA,Campbell County,37.16,-79.08,3170
